time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-08-31 07:24:14.790 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196951371576,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,141223280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:25:14.795 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196950134584,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,143124192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:26:14.800 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196948954936,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,144802856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:27:14.804 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196947840824,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,145880336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:28:14.809 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196950642488,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,146901784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:29:14.813 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196948479800,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,147896872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:30:14.818 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196946550584,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,3,3,1,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,148430184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:31:14.822 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196949507896,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,150298144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:32:14.826 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196948459320,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,150831448, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:33:14.831 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196947279672,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,153547520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:34:14.834 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196945968952,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,1,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,154080880, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:35:14.839 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196948750136,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,1,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,154569048, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:36:14.845 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196947631928,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,1,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,156242216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:37:14.849 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196946526008,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,157790120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:38:14.853 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196948557624,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,1,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,158278272, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:39:14.858 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196947242808,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,158811552, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:40:14.861 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196946194232,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,159833024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:41:14.865 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196944949048,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,160366360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:42:14.869 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196947963704,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,163687312, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:43:14.874 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196946849592,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,6,6,3,6, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,164220672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:44:14.878 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196945801016,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,2,2,2,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,164753976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:45:14.884 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196944686904,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,2,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,166227760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:46:14.889 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196947701560,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,4,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,166227760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:47:14.893 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196946583352,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,8,8,5,8, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,167249208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:48:14.897 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196945469240,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,168394944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:49:14.893 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196943306552,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,4,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,170952936, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:50:14.907 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196946419512,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,171862968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:51:14.911 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196945239864,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,9,9,5,9, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,172996440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:52:14.916 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196944109368,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,4,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,174696752, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:53:14.921 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196946992952,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,2,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,174696752, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:54:14.927 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196944207672,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,4,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,175718168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:55:14.932 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196943146808,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,177466400, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:56:14.936 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196946054968,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,4,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,178354664, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:57:14.941 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196945047352,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,4,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,178887976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:58:14.946 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196943871800,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,179421304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 07:59:14.951 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196941709112,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,180937024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-08-31 08:00:14.957 UTC, , , , , , , , , ,125,3301365,154840,672, ,34, ,12, , , , , , , , , ,34,7, , , ,25,14,20, , , , , , , , , , , ,1, , , ,3301365,419414,44, ,418994, , , , ,419693,196944789304,20,20,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,419693,1661927414390,,, , , , , , , , , ,3145728,419663,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,182697744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
